iteration_num,times_tried,ocid_code,date_error,time_error,error_message
58,1,ocds-5wno2w-CE-20190001455077-51561,21/11/2022,18:37:17,Status Conection ERROR !!
117,1,ocds-5wno2w-CE-20190001455029-346777,21/11/2022,18:38:29,Status Conection ERROR !!
176,1,ocds-5wno2w-CE-20190001455364-8098,21/11/2022,18:39:44,Status Conection ERROR !!
236,1,ocds-5wno2w-CE-20190001455432-12070,21/11/2022,18:40:54,Status Conection ERROR !!
296,1,ocds-5wno2w-CE-20190001455589-37500,21/11/2022,18:42:04,Status Conection ERROR !!
409,1,ocds-5wno2w-CE-20190001455900-562698,21/11/2022,18:44:25,Status Conection ERROR !!
465,1,ocds-5wno2w-CE-20190001456090-96750,21/11/2022,18:45:37,Status Conection ERROR !!
525,1,ocds-5wno2w-CE-20190001455837-19749,21/11/2022,18:46:46,Status Conection ERROR !!
585,1,ocds-5wno2w-CE-20190001456145-35918,21/11/2022,18:47:56,Status Conection ERROR !!
645,1,ocds-5wno2w-CE-20190001456317-2543,21/11/2022,18:49:06,Status Conection ERROR !!
759,1,ocds-5wno2w-CE-20190001456715-91033,21/11/2022,18:51:25,Status Conection ERROR !!
819,1,ocds-5wno2w-RE-GADICC-001-2019-94877,21/11/2022,18:52:35,Status Conection ERROR !!
879,1,ocds-5wno2w-SIE-GADPRE-001-2019-115590,21/11/2022,18:53:47,Status Conection ERROR !!
939,1,ocds-5wno2w-CE-20190001456940-74677,21/11/2022,18:54:56,Status Conection ERROR !!
997,1,ocds-5wno2w-CE-20190001457398-81681,21/11/2022,18:56:06,Status Conection ERROR !!
1099,1,ocds-5wno2w-CE-20190001456999-111097,21/11/2022,18:58:28,Status Conection ERROR !!
1159,1,ocds-5wno2w-CE-20190001457133-51561,21/11/2022,18:59:39,Status Conection ERROR !!
1219,1,ocds-5wno2w-CE-20190001457778-62072,21/11/2022,19:00:48,Status Conection ERROR !!
1276,1,ocds-5wno2w-CE-20190001457648-34880,21/11/2022,19:02:00,Status Conection ERROR !!
1336,1,ocds-5wno2w-CE-20190001457626-34880,21/11/2022,19:03:18,Status Conection ERROR !!
1349,1,ocds-5wno2w-CE-20190001457797-62072,21/11/2022,19:04:20,Status Conection ERROR !!
1399,1,ocds-5wno2w-CE-20190001457590-329706,21/11/2022,19:05:29,Status Conection ERROR !!
1416,1,ocds-5wno2w-CE-20190001457624-34880,21/11/2022,19:06:04,Status Conection ERROR !!
1416,2,ocds-5wno2w-CE-20190001457624-34880,21/11/2022,19:06:44,Status Conection ERROR !!
1416,3,ocds-5wno2w-CE-20190001457624-34880,21/11/2022,19:07:34,Status Conection ERROR !!
1464,1,ocds-5wno2w-CE-20190001458269-227909,21/11/2022,19:08:43,Status Conection ERROR !!
1499,1,ocds-5wno2w-CE-20190001458572-167462,21/11/2022,19:09:49,Status Conection ERROR !!
1549,1,ocds-5wno2w-CE-20190001458710-116204,21/11/2022,19:10:57,Status Conection ERROR !!
1599,1,ocds-5wno2w-CE-20190001458233-37185,21/11/2022,19:12:06,Status Conection ERROR !!
1654,1,ocds-5wno2w-CE-20190001458722-116204,21/11/2022,19:13:15,Status Conection ERROR !!
1699,1,ocds-5wno2w-CE-20190001458516-96510,21/11/2022,19:14:22,Status Conection ERROR !!
1749,1,ocds-5wno2w-CE-20190001458645-167462,21/11/2022,19:15:30,Status Conection ERROR !!
1799,1,ocds-5wno2w-RE-GADCP-0003-2019-2794,21/11/2022,19:16:41,Status Conection ERROR !!
1844,1,ocds-5wno2w-RE-GADMSJY-003-2019-128490,21/11/2022,19:17:18,Status Conection ERROR !!
1844,2,ocds-5wno2w-RE-GADMSJY-003-2019-128490,21/11/2022,19:17:59,Status Conection ERROR !!
1849,1,ocds-5wno2w-CE-20190001459211-63433,21/11/2022,19:19:00,Status Conection ERROR !!
1864,1,ocds-5wno2w-CE-20190001459149-18930,21/11/2022,19:19:32,Status Conection ERROR !!
1864,2,ocds-5wno2w-CE-20190001459149-18930,21/11/2022,19:20:12,Status Conection ERROR !!
1874,1,ocds-5wno2w-CE-20190001459931-329825,21/11/2022,19:20:44,Status Conection ERROR !!
1874,2,ocds-5wno2w-CE-20190001459931-329825,21/11/2022,19:21:24,Status Conection ERROR !!
1884,1,ocds-5wno2w-CE-20190001459710-172045,21/11/2022,19:21:56,Status Conection ERROR !!
1884,2,ocds-5wno2w-CE-20190001459710-172045,21/11/2022,19:22:36,Status Conection ERROR !!
1894,1,ocds-5wno2w-CE-20190001459129-18930,21/11/2022,19:23:08,Status Conection ERROR !!
1894,2,ocds-5wno2w-CE-20190001459129-18930,21/11/2022,19:23:48,Status Conection ERROR !!
1899,1,ocds-5wno2w-CE-20190001458950-10287,21/11/2022,19:24:49,Status Conection ERROR !!
1914,1,ocds-5wno2w-CE-20190001459988-63260,21/11/2022,19:25:22,Status Conection ERROR !!
1914,2,ocds-5wno2w-CE-20190001459988-63260,21/11/2022,19:26:02,Status Conection ERROR !!
1926,1,ocds-5wno2w-CE-20190001458959-23759,21/11/2022,19:26:34,Status Conection ERROR !!
1926,2,ocds-5wno2w-CE-20190001458959-23759,21/11/2022,19:27:15,Status Conection ERROR !!
1965,1,ocds-5wno2w-CE-20190001458993-113149,21/11/2022,19:28:21,Status Conection ERROR !!
1989,1,ocds-5wno2w-CE-20190001459352-126492,21/11/2022,19:28:55,Status Conection ERROR !!
1989,2,ocds-5wno2w-CE-20190001459352-126492,21/11/2022,19:29:35,Status Conection ERROR !!
1999,1,ocds-5wno2w-CE-20190001460168-101178,21/11/2022,19:30:37,Status Conection ERROR !!
2049,1,ocds-5wno2w-CE-20190001460135-113315,21/11/2022,19:31:45,Status Conection ERROR !!
2099,1,ocds-5wno2w-CE-20190001458875-108867,21/11/2022,19:32:55,Status Conection ERROR !!
2149,1,ocds-5wno2w-CE-20190001459415-101045,21/11/2022,19:34:03,Status Conection ERROR !!
2199,1,ocds-5wno2w-CE-20190001459126-18930,21/11/2022,19:35:11,Status Conection ERROR !!
2249,1,ocds-5wno2w-CE-20190001460140-113315,21/11/2022,19:36:19,Status Conection ERROR !!
2259,1,ocds-5wno2w-CE-20190001459064-68807,21/11/2022,19:36:51,Status Conection ERROR !!
2259,2,ocds-5wno2w-CE-20190001459064-68807,21/11/2022,19:37:31,Status Conection ERROR !!
2269,1,ocds-5wno2w-CE-20190001460143-113315,21/11/2022,19:38:03,Status Conection ERROR !!
2269,2,ocds-5wno2w-CE-20190001460143-113315,21/11/2022,19:38:43,Status Conection ERROR !!
2279,1,ocds-5wno2w-CE-20190001459880-167462,21/11/2022,19:39:15,Status Conection ERROR !!
2279,2,ocds-5wno2w-CE-20190001459880-167462,21/11/2022,19:39:55,Status Conection ERROR !!
2289,1,ocds-5wno2w-CE-20190001460036-63260,21/11/2022,19:40:27,Status Conection ERROR !!
2289,2,ocds-5wno2w-CE-20190001460036-63260,21/11/2022,19:41:07,Status Conection ERROR !!
2335,1,ocds-5wno2w-CE-20190001460172-101178,21/11/2022,19:42:16,Status Conection ERROR !!
2335,2,ocds-5wno2w-CE-20190001460172-101178,21/11/2022,19:42:56,Status Conection ERROR !!
2369,1,ocds-5wno2w-CE-20190001460025-63260,21/11/2022,19:44:03,Status Conection ERROR !!
2394,1,ocds-5wno2w-CE-20190001458925-10287,21/11/2022,19:44:37,Status Conection ERROR !!
2394,2,ocds-5wno2w-CE-20190001458925-10287,21/11/2022,19:45:17,Status Conection ERROR !!
2435,1,ocds-5wno2w-CE-20190001459074-68807,21/11/2022,19:46:24,Status Conection ERROR !!
2449,1,ocds-5wno2w-CE-20190001460005-63260,21/11/2022,19:47:29,Status Conection ERROR !!
2508,1,ocds-5wno2w-CE-20190001459260-63433,21/11/2022,19:48:39,Status Conection ERROR !!
2546,1,ocds-5wno2w-RE-CNEZCH-002-2019-109752,21/11/2022,19:49:15,Status Conection ERROR !!
2546,2,ocds-5wno2w-RE-CNEZCH-002-2019-109752,21/11/2022,19:49:55,Status Conection ERROR !!
2578,1,ocds-5wno2w-CE-20190001460195-18930,21/11/2022,19:51:01,Status Conection ERROR !!
2590,1,ocds-5wno2w-CE-20190001460888-2729,21/11/2022,19:51:33,Status Conection ERROR !!
2590,2,ocds-5wno2w-CE-20190001460888-2729,21/11/2022,19:52:13,Status Conection ERROR !!
2615,1,ocds-5wno2w-CE-20190001460462-58265,21/11/2022,19:53:17,Status Conection ERROR !!
2653,1,ocds-5wno2w-CE-20190001460543-127593,21/11/2022,19:54:25,Status Conection ERROR !!
2672,1,ocds-5wno2w-CE-20190001460760-68478,21/11/2022,19:54:59,Status Conection ERROR !!
2672,2,ocds-5wno2w-CE-20190001460760-68478,21/11/2022,19:55:39,Status Conection ERROR !!
2699,1,ocds-5wno2w-CE-20190001460551-31689,21/11/2022,19:56:45,Status Conection ERROR !!
2738,1,ocds-5wno2w-CE-20190001460475-107633,21/11/2022,19:57:41,Status Conection ERROR !!
2738,2,ocds-5wno2w-CE-20190001460475-107633,21/11/2022,19:58:21,Status Conection ERROR !!
2748,1,ocds-5wno2w-CE-20190001460625-740027,21/11/2022,19:58:53,Status Conection ERROR !!
2758,1,ocds-5wno2w-CE-20190001460693-123135,21/11/2022,19:59:55,Status Conection ERROR !!
2799,1,ocds-5wno2w-CE-20190001460534-43412,21/11/2022,20:01:02,Status Conection ERROR !!
2849,1,ocds-5wno2w-CE-20190001460527-43412,21/11/2022,20:02:10,Status Conection ERROR !!
2899,1,ocds-5wno2w-CE-20190001460565-118403,21/11/2022,20:03:18,Status Conection ERROR !!
2948,1,ocds-5wno2w-CE-20190001460751-2803,21/11/2022,20:03:56,Status Conection ERROR !!
2948,2,ocds-5wno2w-CE-20190001460751-2803,21/11/2022,20:04:36,Status Conection ERROR !!
2949,1,ocds-5wno2w-CE-20190001460721-110840,21/11/2022,20:05:36,Status Conection ERROR !!
2968,1,ocds-5wno2w-CE-20190001461845-585273,21/11/2022,20:06:09,Status Conection ERROR !!
2968,2,ocds-5wno2w-CE-20190001461845-585273,21/11/2022,20:06:50,Status Conection ERROR !!
2978,1,ocds-5wno2w-CE-20190001461688-178892,21/11/2022,20:07:22,Status Conection ERROR !!
2978,2,ocds-5wno2w-CE-20190001461688-178892,21/11/2022,20:08:02,Status Conection ERROR !!
2988,1,ocds-5wno2w-CE-20190001461497-523302,21/11/2022,20:08:34,Status Conection ERROR !!
2999,1,ocds-5wno2w-CE-20190001461842-85942,21/11/2022,20:09:36,Status Conection ERROR !!
3049,1,ocds-5wno2w-CE-20190001461277-106364,21/11/2022,20:10:46,Status Conection ERROR !!
3064,1,ocds-5wno2w-CE-20190001461659-58265,21/11/2022,20:11:19,Status Conection ERROR !!
3064,2,ocds-5wno2w-CE-20190001461659-58265,21/11/2022,20:11:59,Status Conection ERROR !!
3074,1,ocds-5wno2w-CE-20190001461593-38602,21/11/2022,20:12:31,Status Conection ERROR !!
3074,2,ocds-5wno2w-CE-20190001461593-38602,21/11/2022,20:13:11,Status Conection ERROR !!
3078,1,ocds-5wno2w-CE-20190001461596-38602,21/11/2022,20:13:42,Status Conection ERROR !!
3078,2,ocds-5wno2w-CE-20190001461596-38602,21/11/2022,20:14:22,Status Conection ERROR !!
3087,1,ocds-5wno2w-CE-20190001462062-756722,21/11/2022,20:14:54,Status Conection ERROR !!
3087,2,ocds-5wno2w-CE-20190001462062-756722,21/11/2022,20:15:34,Status Conection ERROR !!
3087,3,ocds-5wno2w-CE-20190001462062-756722,21/11/2022,20:16:25,Status Conection ERROR !!
3096,1,ocds-5wno2w-CE-20190001461446-38702,21/11/2022,20:16:58,Status Conection ERROR !!
3096,2,ocds-5wno2w-CE-20190001461446-38702,21/11/2022,20:17:38,Status Conection ERROR !!
3096,3,ocds-5wno2w-CE-20190001461446-38702,21/11/2022,20:18:29,Status Conection ERROR !!
3134,1,ocds-5wno2w-CE-20190001461914-94593,21/11/2022,20:19:37,Status Conection ERROR !!
3146,1,ocds-5wno2w-CE-20190001461906-94593,21/11/2022,20:20:14,Status Conection ERROR !!
3146,2,ocds-5wno2w-CE-20190001461906-94593,21/11/2022,20:20:54,Status Conection ERROR !!
3185,1,ocds-5wno2w-CE-20190001461894-94593,21/11/2022,20:22:02,Status Conection ERROR !!
3212,1,ocds-5wno2w-CE-20190001461080-170257,21/11/2022,20:23:11,Status Conection ERROR !!
3231,1,ocds-5wno2w-CE-20190001461767-102065,21/11/2022,20:23:45,Status Conection ERROR !!
3231,2,ocds-5wno2w-CE-20190001461767-102065,21/11/2022,20:24:25,Status Conection ERROR !!
3267,1,ocds-5wno2w-CE-20190001462031-585266,21/11/2022,20:25:31,Status Conection ERROR !!
3299,1,ocds-5wno2w-CE-20190001461904-94593,21/11/2022,20:26:37,Status Conection ERROR !!
3354,1,ocds-5wno2w-CE-20190001461822-2533,21/11/2022,20:27:46,Status Conection ERROR !!
3399,1,ocds-5wno2w-CE-20190001461727-246576,21/11/2022,20:28:55,Status Conection ERROR !!
3449,1,ocds-5wno2w-CE-20190001461422-38702,21/11/2022,20:30:03,Status Conection ERROR !!
3499,1,ocds-5wno2w-CE-20190001461061-170257,21/11/2022,20:31:12,Status Conection ERROR !!
3549,1,ocds-5wno2w-CE-20190001462372-2794,21/11/2022,20:32:21,Status Conection ERROR !!
3603,1,ocds-5wno2w-CE-20190001463392-283676,21/11/2022,20:33:30,Status Conection ERROR !!
3613,1,ocds-5wno2w-CE-20190001462908-116204,21/11/2022,20:34:02,Status Conection ERROR !!
3613,2,ocds-5wno2w-CE-20190001462908-116204,21/11/2022,20:34:42,Status Conection ERROR !!
3671,1,ocds-5wno2w-CE-20190001462340-17885,21/11/2022,20:35:51,Status Conection ERROR !!
3730,1,ocds-5wno2w-CE-20190001462300-12070,21/11/2022,20:37:02,Status Conection ERROR !!
3789,1,ocds-5wno2w-CE-20190001463249-378506,21/11/2022,20:38:12,Status Conection ERROR !!
3800,1,ocds-5wno2w-CE-20190001462934-116204,21/11/2022,20:39:14,Status Conection ERROR !!
3832,1,ocds-5wno2w-CE-20190001462240-2547,21/11/2022,20:39:50,Status Conection ERROR !!
3832,2,ocds-5wno2w-CE-20190001462240-2547,21/11/2022,20:40:30,Status Conection ERROR !!
3849,1,ocds-5wno2w-CE-20190001463096-227909,21/11/2022,20:41:39,Status Conection ERROR !!
3876,1,ocds-5wno2w-CE-20190001463030-15195,21/11/2022,20:42:14,Status Conection ERROR !!
3876,2,ocds-5wno2w-CE-20190001463030-15195,21/11/2022,20:42:54,Status Conection ERROR !!
3886,1,ocds-5wno2w-CE-20190001463442-375461,21/11/2022,20:43:26,Status Conection ERROR !!
3886,2,ocds-5wno2w-CE-20190001463442-375461,21/11/2022,20:44:06,Status Conection ERROR !!
3896,1,ocds-5wno2w-CE-20190001462936-116204,21/11/2022,20:44:38,Status Conection ERROR !!
3896,2,ocds-5wno2w-CE-20190001462936-116204,21/11/2022,20:45:18,Status Conection ERROR !!
3899,1,ocds-5wno2w-CE-20190001462495-15195,21/11/2022,20:46:19,Status Conection ERROR !!
3915,1,ocds-5wno2w-CE-20190001463424-375461,21/11/2022,20:46:51,Status Conection ERROR !!
3915,2,ocds-5wno2w-CE-20190001463424-375461,21/11/2022,20:47:32,Status Conection ERROR !!
3922,1,ocds-5wno2w-CE-20190001462497-15195,21/11/2022,20:48:03,Status Conection ERROR !!
3949,1,ocds-5wno2w-CE-20190001462324-12070,21/11/2022,20:49:08,Status Conection ERROR !!
3999,1,ocds-5wno2w-CE-20190001462723-95726,21/11/2022,20:50:16,Status Conection ERROR !!
4050,1,ocds-5wno2w-CE-20190001462660-42184,21/11/2022,20:51:28,Status Conection ERROR !!
4099,1,ocds-5wno2w-CE-20190001463497-819633,21/11/2022,20:52:36,Status Conection ERROR !!
4149,1,ocds-5wno2w-CE-20190001462888-116204,21/11/2022,20:53:44,Status Conection ERROR !!
4199,1,ocds-5wno2w-CE-20190001463329-775725,21/11/2022,20:54:53,Status Conection ERROR !!
4249,1,ocds-5wno2w-CE-20190001462456-49178,21/11/2022,20:56:02,Status Conection ERROR !!
4300,1,ocds-5wno2w-CE-20190001463987-88116,21/11/2022,20:57:10,Status Conection ERROR !!
4349,1,ocds-5wno2w-RE-BCE-001-2019-2457,21/11/2022,20:58:18,Status Conection ERROR !!
4399,1,ocds-5wno2w-CE-20190001464163-2820,21/11/2022,20:59:31,Status Conection ERROR !!
4449,1,ocds-5wno2w-CE-20190001464246-545597,21/11/2022,21:00:39,Status Conection ERROR !!
4499,1,ocds-5wno2w-CE-20190001464240-96830,21/11/2022,21:01:53,Status Conection ERROR !!
4549,1,ocds-5wno2w-CE-20190001463711-148739,21/11/2022,21:03:07,Status Conection ERROR !!
4601,1,ocds-5wno2w-CE-20190001463807-88116,21/11/2022,21:04:15,Status Conection ERROR !!
4649,1,ocds-5wno2w-CE-20190001464401-105568,21/11/2022,21:05:23,Status Conection ERROR !!
4699,1,ocds-5wno2w-CE-20190001463941-359079,21/11/2022,21:06:33,Status Conection ERROR !!
4749,1,ocds-5wno2w-CE-20190001463801-88116,21/11/2022,21:07:41,Status Conection ERROR !!
4799,1,ocds-5wno2w-CE-20190001464308-17504,21/11/2022,21:08:50,Status Conection ERROR !!
4849,1,ocds-5wno2w-CE-20190001463814-88116,21/11/2022,21:10:01,Status Conection ERROR !!
4900,1,ocds-5wno2w-CE-20190001466064-818925,21/11/2022,21:11:18,Status Conection ERROR !!
4933,1,ocds-5wno2w-CE-20190001465249-101435,21/11/2022,21:11:54,Status Conection ERROR !!
4933,2,ocds-5wno2w-CE-20190001465249-101435,21/11/2022,21:12:34,Status Conection ERROR !!
4957,1,ocds-5wno2w-CE-20190001465251-101435,21/11/2022,21:13:38,Status Conection ERROR !!
4980,1,ocds-5wno2w-CE-20190001465544-108867,21/11/2022,21:14:12,Status Conection ERROR !!
4980,2,ocds-5wno2w-CE-20190001465544-108867,21/11/2022,21:14:52,Status Conection ERROR !!
4990,1,ocds-5wno2w-CE-20190001465638-333509,21/11/2022,21:15:24,Status Conection ERROR !!
4990,2,ocds-5wno2w-CE-20190001465638-333509,21/11/2022,21:16:04,Status Conection ERROR !!
4999,1,ocds-5wno2w-CE-20190001465243-118167,21/11/2022,21:17:06,Status Conection ERROR !!
5010,1,ocds-5wno2w-CE-20190001465542-2496,21/11/2022,21:17:38,Status Conection ERROR !!
5010,2,ocds-5wno2w-CE-20190001465542-2496,21/11/2022,21:18:18,Status Conection ERROR !!
5020,1,ocds-5wno2w-CE-20190001465085-110887,21/11/2022,21:18:50,Status Conection ERROR !!
5020,2,ocds-5wno2w-CE-20190001465085-110887,21/11/2022,21:19:30,Status Conection ERROR !!
5030,1,ocds-5wno2w-CE-20190001465692-64127,21/11/2022,21:20:02,Status Conection ERROR !!
5030,2,ocds-5wno2w-CE-20190001465692-64127,21/11/2022,21:20:43,Status Conection ERROR !!
5039,1,ocds-5wno2w-MCO-GADPRM-001-2019-115109,21/11/2022,21:21:14,Status Conection ERROR !!
5039,2,ocds-5wno2w-MCO-GADPRM-001-2019-115109,21/11/2022,21:21:54,Status Conection ERROR !!
5048,1,ocds-5wno2w-CE-20190001466033-818925,21/11/2022,21:22:26,Status Conection ERROR !!
5054,1,ocds-5wno2w-CE-20190001466030-818925,21/11/2022,21:23:29,Status Conection ERROR !!
5093,1,ocds-5wno2w-CE-20190001465135-741541,21/11/2022,21:24:07,Status Conection ERROR !!
5093,2,ocds-5wno2w-CE-20190001465135-741541,21/11/2022,21:24:47,Status Conection ERROR !!
5109,1,ocds-5wno2w-CE-20190001464967-2578,21/11/2022,21:25:52,Status Conection ERROR !!
5128,1,ocds-5wno2w-CE-20190001464778-8531,21/11/2022,21:26:29,Status Conection ERROR !!
5128,2,ocds-5wno2w-CE-20190001464778-8531,21/11/2022,21:27:09,Status Conection ERROR !!
5152,1,ocds-5wno2w-CE-20190001465583-8380,21/11/2022,21:28:13,Status Conection ERROR !!
5189,1,ocds-5wno2w-CE-20190001465724-64127,21/11/2022,21:28:49,Status Conection ERROR !!
5189,2,ocds-5wno2w-CE-20190001465724-64127,21/11/2022,21:29:30,Status Conection ERROR !!
5199,1,ocds-5wno2w-CE-20190001465726-64127,21/11/2022,21:30:33,Status Conection ERROR !!
5209,1,ocds-5wno2w-CE-20190001464665-15643,21/11/2022,21:31:05,Status Conection ERROR !!
5209,2,ocds-5wno2w-CE-20190001464665-15643,21/11/2022,21:31:46,Status Conection ERROR !!
5219,1,ocds-5wno2w-CE-20190001465151-741541,21/11/2022,21:32:18,Status Conection ERROR !!
5219,2,ocds-5wno2w-CE-20190001465151-741541,21/11/2022,21:32:59,Status Conection ERROR !!
5229,1,ocds-5wno2w-CE-20190001465764-130407,21/11/2022,21:33:32,Status Conection ERROR !!
5249,1,ocds-5wno2w-CE-20190001465154-741541,21/11/2022,21:34:35,Status Conection ERROR !!
5299,1,ocds-5wno2w-CE-20190001464616-16346,21/11/2022,21:35:43,Status Conection ERROR !!
5349,1,ocds-5wno2w-CE-20190001465852-89218,21/11/2022,21:36:52,Status Conection ERROR !!
5399,1,ocds-5wno2w-CE-20190001465462-71649,21/11/2022,21:38:00,Status Conection ERROR !!
5449,1,ocds-5wno2w-CE-20190001465793-130407,21/11/2022,21:39:10,Status Conection ERROR !!
5499,1,ocds-5wno2w-CE-20190001464944-2578,21/11/2022,21:40:18,Status Conection ERROR !!
5549,1,ocds-5wno2w-CE-20190001465781-130407,21/11/2022,21:41:27,Status Conection ERROR !!
5606,1,ocds-5wno2w-CE-20190001466044-818925,21/11/2022,21:42:36,Status Conection ERROR !!
5649,1,ocds-5wno2w-CE-20190001464989-2578,21/11/2022,21:43:43,Status Conection ERROR !!
5699,1,ocds-5wno2w-CE-20190001465175-127923,21/11/2022,21:44:52,Status Conection ERROR !!
5749,1,ocds-5wno2w-CE-20190001465047-110887,21/11/2022,21:46:01,Status Conection ERROR !!
5799,1,ocds-5wno2w-CE-20190001466103-818925,21/11/2022,21:47:10,Status Conection ERROR !!
5856,1,ocds-5wno2w-CE-20190001466141-387857,21/11/2022,21:48:19,Status Conection ERROR !!
5866,1,ocds-5wno2w-CE-20190001466360-77933,21/11/2022,21:48:51,Status Conection ERROR !!
5866,2,ocds-5wno2w-CE-20190001466360-77933,21/11/2022,21:49:31,Status Conection ERROR !!
5875,1,ocds-5wno2w-MCO-GADPRB-004-2019-110332,21/11/2022,21:50:03,Status Conection ERROR !!
5875,2,ocds-5wno2w-MCO-GADPRB-004-2019-110332,21/11/2022,21:50:43,Status Conection ERROR !!
5884,1,ocds-5wno2w-SIE-CPEC-001-2019-3264,21/11/2022,21:51:14,Status Conection ERROR !!
5884,2,ocds-5wno2w-SIE-CPEC-001-2019-3264,21/11/2022,21:51:55,Status Conection ERROR !!
5894,1,ocds-5wno2w-SIE-GADM-CG-001-2019-79844,21/11/2022,21:52:27,Status Conection ERROR !!
5894,2,ocds-5wno2w-SIE-GADM-CG-001-2019-79844,21/11/2022,21:53:08,Status Conection ERROR !!
5938,1,ocds-5wno2w-CE-20190001466706-19455,21/11/2022,21:54:15,Status Conection ERROR !!
5938,2,ocds-5wno2w-CE-20190001466706-19455,21/11/2022,21:54:55,Status Conection ERROR !!
5961,1,ocds-5wno2w-CE-20190001466386-318303,21/11/2022,21:55:59,Status Conection ERROR !!
5988,1,ocds-5wno2w-CE-20190001466408-67972,21/11/2022,21:56:34,Status Conection ERROR !!
5988,2,ocds-5wno2w-CE-20190001466408-67972,21/11/2022,21:57:14,Status Conection ERROR !!
6016,1,ocds-5wno2w-CE-20190001466775-333509,21/11/2022,21:58:19,Status Conection ERROR !!
6049,1,ocds-5wno2w-CE-20190001466413-67972,21/11/2022,21:59:25,Status Conection ERROR !!
6088,1,ocds-5wno2w-CE-20190001466673-106357,21/11/2022,22:00:04,Status Conection ERROR !!
6088,2,ocds-5wno2w-CE-20190001466673-106357,21/11/2022,22:00:44,Status Conection ERROR !!
6111,1,ocds-5wno2w-CE-20190001466677-106357,21/11/2022,22:01:48,Status Conection ERROR !!
6139,1,ocds-5wno2w-CE-20190001466392-318303,21/11/2022,22:02:23,Status Conection ERROR !!
6139,2,ocds-5wno2w-CE-20190001466392-318303,21/11/2022,22:03:03,Status Conection ERROR !!
6162,1,ocds-5wno2w-CE-20190001466587-127923,21/11/2022,22:04:07,Status Conection ERROR !!
6199,1,ocds-5wno2w-CE-20190001466750-67188,21/11/2022,22:05:14,Status Conection ERROR !!
6214,1,ocds-5wno2w-MCO-CEE-001-2019-2504,21/11/2022,22:05:47,Status Conection ERROR !!
6214,2,ocds-5wno2w-MCO-CEE-001-2019-2504,21/11/2022,22:06:27,Status Conection ERROR !!
6224,1,ocds-5wno2w-CE-20190001466667-106357,21/11/2022,22:06:59,Status Conection ERROR !!
6224,2,ocds-5wno2w-CE-20190001466667-106357,21/11/2022,22:07:39,Status Conection ERROR !!
6234,1,ocds-5wno2w-CE-20190001466232-112112,21/11/2022,22:08:11,Status Conection ERROR !!
6234,2,ocds-5wno2w-CE-20190001466232-112112,21/11/2022,22:08:51,Status Conection ERROR !!
6244,1,ocds-5wno2w-CE-20190001466245-3264,21/11/2022,22:09:23,Status Conection ERROR !!
6244,2,ocds-5wno2w-CE-20190001466245-3264,21/11/2022,22:10:03,Status Conection ERROR !!
6282,1,ocds-5wno2w-CE-20190001466915-35918,21/11/2022,22:11:10,Status Conection ERROR !!
6282,2,ocds-5wno2w-CE-20190001466915-35918,21/11/2022,22:11:51,Status Conection ERROR !!
6303,1,ocds-5wno2w-CE-20190001466757-10331,21/11/2022,22:12:55,Status Conection ERROR !!
6334,1,ocds-5wno2w-CE-20190001466152-57245,21/11/2022,22:13:30,Status Conection ERROR !!
6334,2,ocds-5wno2w-CE-20190001466152-57245,21/11/2022,22:14:10,Status Conection ERROR !!
6344,1,ocds-5wno2w-CE-20190001468212-15643,21/11/2022,22:14:42,Status Conection ERROR !!
6344,2,ocds-5wno2w-CE-20190001468212-15643,21/11/2022,22:15:22,Status Conection ERROR !!
6349,1,ocds-5wno2w-RE-GADMEP-001-2019-36452,21/11/2022,22:16:23,Status Conection ERROR !!
6364,1,ocds-5wno2w-CE-20190001467366-17945,21/11/2022,22:16:56,Status Conection ERROR !!
6364,2,ocds-5wno2w-CE-20190001467366-17945,21/11/2022,22:17:36,Status Conection ERROR !!
6374,1,ocds-5wno2w-CE-20190001467462-2863,21/11/2022,22:18:09,Status Conection ERROR !!
6374,2,ocds-5wno2w-CE-20190001467462-2863,21/11/2022,22:18:49,Status Conection ERROR !!
6384,1,ocds-5wno2w-CE-20190001467463-2863,21/11/2022,22:19:21,Status Conection ERROR !!
6399,1,ocds-5wno2w-CE-20190001468206-127593,21/11/2022,22:20:23,Status Conection ERROR !!
6452,1,ocds-5wno2w-CE-20190001468492-123069,21/11/2022,22:21:32,Status Conection ERROR !!
6499,1,ocds-5wno2w-CE-20190001467373-17945,21/11/2022,22:22:43,Status Conection ERROR !!
6549,1,ocds-5wno2w-CE-20190001467666-49857,21/11/2022,22:23:51,Status Conection ERROR !!
6599,1,ocds-5wno2w-SIE-DD11D07-001-2019-55685,21/11/2022,22:25:03,Status Conection ERROR !!
6649,1,ocds-5wno2w-CE-20190001468243-819223,21/11/2022,22:26:11,Status Conection ERROR !!
6699,1,ocds-5wno2w-CE-20190001468078-36569,21/11/2022,22:27:19,Status Conection ERROR !!
6753,1,ocds-5wno2w-CE-20190001467964-853616,21/11/2022,22:28:28,Status Conection ERROR !!
6799,1,ocds-5wno2w-CE-20190001467855-699688,21/11/2022,22:29:36,Status Conection ERROR !!
6849,1,ocds-5wno2w-CE-20190001467670-49857,21/11/2022,22:30:44,Status Conection ERROR !!
6899,1,ocds-5wno2w-CE-20190001468231-819223,21/11/2022,22:31:57,Status Conection ERROR !!
